#          k           1          b1          b2          b3          b4       b1*b1       b1*b2       b1*b3       b1*b4       b2*b2       b2*b4       b4*b4       b1*b5       b1*b6       b1*b7          b5          b6          b7
    0.296814    -22.6395     11.7865     122.583    -28.1145     161.272    -2347.28     5096.16     -107.18     5043.95    -2082.57    -3845.65    -1720.67     96.6317     31.8809     19.0619     25.4017     15.1879     10.8308     99.0024     8.77403     2.34164
         0.3    -21.8211     13.1705     122.692    -27.8466     161.282    -2355.25     5112.61    -106.164     5061.37    -2092.27    -3867.28    -1732.76     96.6948     31.8997     19.0727     25.4167     15.1965     10.8369     99.0011     8.96651     2.39265
        0.31    -19.3535     17.2651     122.895    -27.0246     161.151     -2378.9     5160.69    -103.054     5112.36    -2121.38    -3931.85    -1769.04     96.8524     31.9422      19.096     25.4505     15.2151     10.8495     98.9716     9.56742      2.5536
        0.01    -43.8063    -45.8952    -26.3038    -9.15545    -26.5658     -28.917     23.7783  -0.0277592     25.3181    -3.37668     -6.6071    -3.20495     0.10789     1.95441     1.66565     1.55721     1.32568      1.1045  -0.0210941   0.0752568   0.0255083
   0.0104443    -48.4107    -51.7763    -28.1438    -10.0921    -28.4193    -31.5392     25.6477  -0.0256954     27.4197    -3.57697    -6.97912    -3.38804    0.113512     2.16393     1.84471     1.72416     1.46981     1.22328  -0.0271157   0.0796132   0.0271474
   0.0109083     -53.272    -57.8261    -30.0693    -11.1068    -30.3541    -34.1728     27.6694  -0.0229499     29.7028    -3.76403      -7.376    -3.58385    0.119418     2.39279     2.04029      1.9065     1.62422     1.35287  -0.0338325   0.0842892   0.0289196
   0.0113929    -58.4981    -64.3335     -32.078    -12.2037    -32.3725    -36.9102     29.7798  -0.0189193     32.1076    -3.94135    -7.73073    -3.76018    0.124463      2.6409     2.25403     2.10566     1.79594     1.49406  -0.0426051   0.0885348   0.0306319
    0.011899    -64.2803    -71.8471    -34.1732    -13.3876    -34.4659      -39.97     31.8958  -0.0119167     34.5621    -4.05752    -7.96821    -3.88094    0.126955      2.9127     2.48507     2.32075     1.98002     1.64735  -0.0545792   0.0915053   0.0320548
   0.0124277    -70.5756    -80.2332    -36.3472    -14.6577    -36.6309    -43.2434     33.9664  -0.0038247     37.0104    -4.07939    -8.02413    -3.91528    0.127875     3.20546     2.73543     2.55356      2.1795     1.81352  -0.0722555   0.0924734   0.0330209
   0.0129798    -77.1943    -88.8908    -38.5903     -16.023     -38.858    -46.4237     35.9596  0.00948941     39.4345    -3.99138    -7.86856     -3.8489    0.122887     3.52357     3.00782     2.80755     2.39653     1.99338  -0.0949725   0.0910941   0.0334101
   0.0135564     -84.163     -97.903    -40.9009    -17.4802    -41.1418    -49.5581     37.9233   0.0258949     41.8803     -3.8066    -7.52723    -3.69443    0.115365     3.86439     3.30095     3.07974     2.63009     2.18908   -0.122985   0.0876484   0.0332993
   0.0141587    -91.7267    -107.984    -43.2664    -19.0335    -43.4662      -53.03     39.9708   0.0451621     44.4673    -3.57123    -7.09042    -3.49557    0.105899     4.23252     3.61715     3.37301     2.88203     2.39913   -0.154659   0.0831449     0.03295
   0.0147878    -99.8997    -119.182    -45.6729    -20.6817    -45.8135    -56.9472     42.2689   0.0666135     47.3727    -3.35673    -6.69761    -3.31985   0.0967586     4.62826     3.95678     3.68719     3.15264     2.62472   -0.187521    0.079157   0.0327784
   0.0154447    -108.393    -130.719    -48.1061    -22.4151     -48.165    -61.0236     44.9948   0.0901779      50.774    -3.23689    -6.49291    -3.23708    0.089723     5.05354     4.32208      4.0265      3.4437      2.8673   -0.219264   0.0771127   0.0331721
   0.0161309    -117.151    -142.375    -50.5494    -24.2412    -50.5019    -65.1883     48.2534    0.115065     54.7841    -3.25338    -6.55811    -3.28711   0.0877651     5.50714     4.71078     4.38791      3.7534     3.12533   -0.247869   0.0786106   0.0345778
   0.0168475    -126.511    -155.073    -52.9905    -26.1724    -52.8064    -69.8085     52.0082    0.142576     59.3743     -3.3834    -6.84965     -3.4494   0.0884364     5.99589     5.12999     4.77798     4.08742     3.40352   -0.274916   0.0825718   0.0367434
    0.017596    -136.684    -169.343     -55.412    -28.2281    -55.0576    -74.9933     56.0631      0.1751     64.3516    -3.52716    -7.17413    -3.63125   0.0886013     6.52535     5.58268     5.19921     4.44605     3.70217   -0.303558   0.0871495   0.0392167
   0.0183777    -147.282     -184.24    -57.7963    -30.3763      -57.23    -80.2217     60.1258    0.215574     69.4335    -3.55488    -7.27997    -3.71187   0.0840781     7.08375     6.06118     5.64411     4.82936     4.02143   -0.341208   0.0893518   0.0413528
   0.0191942    -157.844      -198.7      -60.13     -32.567    -59.3129    -84.9808     63.9787    0.263885     74.4081    -3.35183    -6.94481    -3.58461   0.0717067     7.66544     6.55951     6.10816     5.22642     4.35226   -0.388993   0.0868692   0.0421734
